Zeit [s];i;j;k;l;m;n;o;p;w;ds;e;g
Winkel [rad];-;--;-;--;-;--;-;--;-;--;-;--
0;1;1;1;1;1;1;1;1;1;1;1;1
0;00bbae;00bbae;00c9a0;00cab8;00d791;00d791;00e47d;00e47d;00f165;00f165;1bfe3f;1bfe3f
22.99;-2.861226574;-0.012566371;-5.723775925;-2.459867048;-8.585663887;-6.198362306;-11.44755185;-11.35057426;-14.30943981;-15.31683498;-17.17132777;-20.47375932
23;-2.862547047;-0.012566371;-5.726403089;-2.459867048;-8.589604634;-6.198362306;-11.45280618;-11.35057426;-14.31600772;-15.32783056;-17.17920927;-20.49260888
23.01;-2.86385376;-0.012566371;-5.729002862;-2.459867048;-8.593504292;-6.198362306;-11.45800572;-11.35057426;-14.32250715;-15.33725533;-17.18700858;-20.51302923
23.02;-2.865146838;-0.012566371;-5.731575473;-2.459867048;-8.597363209;-6.198362306;-11.46315095;-11.35057426;-14.32893868;-15.34668011;-17.19472642;-20.53344958
23.03;-2.866426388;-0.012566371;-5.734121127;-2.459867048;-8.601181691;-6.198362306;-11.46824225;-11.35057426;-14.33530282;-15.35610489;-17.20236338;-20.5695779
23.04;-2.867692508;-0.012566371;-5.736640013;-2.459867048;-8.604960019;-6.198362306;-11.47328003;-11.35057426;-14.34160003;-15.36552967;-17.20992004;-20.60570621
23.05;-2.868945289;-0.012566371;-5.739132311;-2.459867048;-8.608698466;-6.198362306;-11.47826462;-11.35057426;-14.34783078;-15.38437922;-17.21739693;-20.62455577
23.06;-2.870184821;-0.012566371;-5.741598201;-2.459867048;-8.612397301;-6.198362306;-11.4831964;-11.35057426;-14.3539955;-15.40322878;-17.2247946;-20.64340533
23.07;-2.871411195;-0.012566371;-5.74403787;-2.459867048;-8.616056805;-6.198362306;-11.48807574;-11.35057426;-14.36009468;-15.41265356;-17.23211361;-20.65911329
23.08;-2.872624507;-0.012566371;-5.746451515;-2.459867048;-8.619677273;-6.198362306;-11.49290303;-11.35057426;-14.36612879;-15.42207834;-17.23935455;-20.67482125
23.09;-2.873824858;-0.012566371;-5.748839347;-2.459867048;-8.623259021;-6.198362306;-11.49767869;-11.34900346;-14.37209837;-15.42993232;-17.24651804;-20.69524161
23.1;-2.875012357;-0.012566371;-5.75120159;-2.459867048;-8.626802385;-6.198362306;-11.50240318;-11.34743266;-14.37800398;-15.4377863;-17.25360477;-20.71566196
23.11;-2.876187121;-0.012566371;-5.753538485;-2.459867048;-8.630307727;-6.198362306;-11.50707697;-11.34743266;-14.38384621;-15.44721108;-17.26061545;-20.74864868
23.12;-2.877349272;-0.012566371;-5.755850284;-2.459867048;-8.633775425;-6.198362306;-11.51170057;-11.34743266;-14.38962571;-15.45663586;-17.26755085;-20.7816354
23.13;-2.878498942;-0.012566371;-5.758137252;-2.459867048;-8.637205878;-6.198362306;-11.5162745;-11.34743266;-14.39534313;-15.47234382;-17.27441176;-20.79891416
23.14;-2.879636264;-0.012566371;-5.760399665;-2.459867048;-8.640599497;-6.198362306;-11.52079933;-11.34743266;-14.40099916;-15.48805178;-17.28119899;-20.81619292
23.15;-2.880761378;-0.012566371;-5.762637802;-2.459867048;-8.643956703;-6.198362306;-11.5252756;-11.34743266;-14.40659451;-15.49590576;-17.28791341;-20.83033009
23.16;-2.881874425;-0.012566371;-5.764851949;-2.459867048;-8.647277924;-6.198362306;-11.5297039;-11.34743266;-14.41212987;-15.50375975;-17.29455585;-20.84446726
23.17;-2.882975549;-0.012566371;-5.767042391;-2.459867048;-8.650563586;-6.198362306;-11.53408478;-11.34743266;-14.41760598;-15.51161373;-17.30112717;-20.86174602
23.18;-2.88406489;-0.012566371;-5.76920941;-2.459867048;-8.653814116;-6.198362306;-11.53841882;-11.34743266;-14.42302353;-15.51946771;-17.30762823;-20.87902478
23.19;-2.885142592;-0.012566371;-5.771353288;-2.459867048;-8.657029932;-6.198362306;-11.54270658;-11.34743266;-14.42838322;-15.52732169;-17.31405986;-20.90729911
23.2;-2.886208791;-0.012566371;-5.773474298;-2.459867048;-8.660211447;-6.198362306;-11.5469486;-11.34743266;-14.43368575;-15.53517567;-17.32042289;-20.93557344
23.21;-2.887263624;-0.012566371;-5.775572708;-2.459867048;-8.663359062;-6.198362306;-11.55114542;-11.34743266;-14.43893177;-15.54774204;-17.32671812;-20.95128141
23.22;-2.888307222;-0.012566371;-5.777648777;-2.459867048;-8.666473166;-6.198362306;-11.55529755;-11.34743266;-14.44412194;-15.56030841;-17.33294633;-20.96698937
23.23;-2.889339714;-0.012566371;-5.779702759;-2.459867048;-8.669554139;-6.198362306;-11.55940552;-11.34743266;-14.4492569;-15.5665916;-17.33910828;-20.97955574
23.24;-2.890361224;-0.012566371;-5.781734897;-2.459867048;-8.672602346;-6.198362306;-11.56346979;-11.34743266;-14.45433724;-15.57287478;-17.34520469;-20.99212211
23.25;-2.891371872;-0.012566371;-5.783745429;-2.459867048;-8.675618144;-6.198362306;-11.56749086;-11.34743266;-14.45936357;-15.57758717;-17.35123629;-21.00625928
23.26;-2.892371776;-0.012566371;-5.785734586;-2.459867048;-8.678601878;-6.198362306;-11.57146917;-11.34743266;-14.46433646;-15.58229956;-17.35720376;-21.02039645
23.27;-2.893361048;-0.012566371;-5.787702591;-2.459867048;-8.681553886;-6.198362306;-11.57540518;-11.34743266;-14.46925648;-15.58701195;-17.36310777;-21.04552919
23.28;-2.894339799;-0.012566371;-5.789649665;-2.459867048;-8.684474497;-6.198362306;-11.57929933;-11.34743266;-14.47412416;-15.59172434;-17.36894899;-21.07066193
23.29;-2.895308139;-0.012566371;-5.791576023;-2.459867048;-8.687364034;-6.198362306;-11.58315205;-11.34743266;-14.47894006;-15.59957832;-17.37472807;-21.0832283
23.3;-2.896266175;-0.012566371;-5.793481876;-2.459867048;-8.690222814;-6.198362306;-11.58696375;-11.34743266;-14.48370469;-15.6074323;-17.38044563;-21.09579467
23.31;-2.89721401;-0.012566371;-5.795367435;-2.459867048;-8.693051153;-6.198362306;-11.59073487;-11.34743266;-14.48841859;-15.61214469;-17.38610231;-21.10679024
23.32;-2.898151751;-0.012566371;-5.797232907;-2.459867048;-8.695849361;-6.198362306;-11.59446581;-11.34743266;-14.49308227;-15.61685708;-17.39169872;-21.11778582
23.33;-2.899079499;-0.012566371;-5.799078498;-2.459867048;-8.698617747;-6.198362306;-11.598157;-11.34743266;-14.49769625;-15.61999867;-17.39723549;-21.13035219
23.34;-2.899997359;-0.012566371;-5.800904413;-2.459867048;-8.70135662;-6.198362306;-11.60180883;-11.34743266;-14.50226103;-15.62314027;-17.40271324;-21.14291856
23.35;-2.900905431;-0.012566371;-5.802710856;-2.459867048;-8.704066285;-6.198362306;-11.60542171;-11.34743266;-14.50677714;-15.63099425;-17.40813257;-21.16490971
23.36;-2.901803819;-0.012566371;-5.804498032;-2.459867048;-8.706747047;-6.198362306;-11.60899606;-11.34743266;-14.51124508;-15.63884823;-17.41349409;-21.18690086
23.37;-2.902692624;-0.012566371;-5.806266142;-2.459867048;-8.709399213;-6.198362306;-11.61253228;-11.34743266;-14.51566535;-15.64198982;-17.41879843;-21.19789643
23.38;-2.903571946;-0.012566371;-5.808015389;-2.459867048;-8.712023083;-6.198362306;-11.61603078;-11.34743266;-14.52003847;-15.64513141;-17.42404617;-21.208892
23.39;-2.904441887;-0.012566371;-5.809745974;-2.459867048;-8.714618961;-6.198362306;-11.61949195;-11.34743266;-14.52436493;-15.64670221;-17.42923792;-21.21831678
23.4;-2.905302548;-0.012566371;-5.811458097;-2.459867048;-8.717187145;-6.198362306;-11.62291619;-11.34743266;-14.52864524;-15.64827301;-17.43437429;-21.22774156
