Zeit [s];r [rad];d;y2Systune [rad];y2Genetic [rad];y2DifferentialEvol [rad]
14.94;12.566371;10;18.5165471;16.84207822;16.69128177
14.95;12.566371;10;18.56681258;16.90176848;16.73840566
14.96;12.566371;10;18.56681258;16.90176848;16.77924636
14.97;12.566371;10;18.61393647;16.94889237;16.77924636
14.98;12.566371;10;18.65163558;16.99915785;16.82637025
14.99;12.566371;10;18.65163558;16.99915785;16.86406936
15;12.566371;10;18.70190107;17.04628174;16.86406936
15.01;12.566371;10;18.73645859;17.10283041;16.91119325
15.02;12.566371;10;18.73645859;17.10283041;16.94575077
15.03;12.566371;10;18.78672407;17.1499543;16.94575077
15.04;12.566371;10;18.78672407;17.18765341;16.98659148
15.05;12.566371;10;18.82128159;17.18765341;16.98659148
15.06;12.566371;10;18.86526388;17.2347773;17.0180074
15.07;12.566371;10;18.86526388;17.27247641;17.05256492
15.08;12.566371;10;18.8998214;17.27247641;17.05256492
15.09;12.566371;10;18.9438037;17.3196003;17.08712244
15.1;12.566371;10;18.9438037;17.35415782;17.11225518
15.11;12.566371;10;18.98150281;17.35415782;17.11225518
15.12;12.566371;10;19.02234352;17.39499852;17.14052952
15.13;12.566371;10;19.02234352;17.42955604;17.16566226
15.14;12.566371;10;19.06318422;17.42955604;17.16566226
15.15;12.566371;10;19.10088333;17.46725515;17.19393659
15.16;12.566371;10;19.10088333;17.49867108;17.21906933
15.17;12.566371;10;19.14172404;17.49867108;17.21906933
15.18;12.566371;10;19.14172404;17.53637019;17.24420208
15.19;12.566371;10;19.17628156;17.56464453;17.26305163
15.2;12.566371;10;19.21712226;17.56464453;17.26305163
15.21;12.566371;10;19.21712226;17.59920205;17.28504278
15.22;12.566371;10;19.25482137;17.59920205;17.28504278
15.23;12.566371;10;19.28937889;17.63061797;17.30075074
15.24;12.566371;10;19.28937889;17.65260912;17.3196003
15.25;12.566371;10;19.327078;17.65260912;17.3196003
15.26;12.566371;10;19.327078;17.68402505;17.33530826
15.27;12.566371;10;19.36163552;17.7060162;17.35101623
15.28;12.566371;10;19.39933464;17.7060162;17.35101623
15.29;12.566371;10;19.39933464;17.73114894;17.3635826
15.3;12.566371;10;19.43389216;17.75314009;17.37614897
15.31;12.566371;10;19.46844967;17.75314009;17.37614897
15.32;12.566371;10;19.46844967;17.77827283;17.38871534
15.33;12.566371;10;19.50614879;17.77827283;17.39814012
15.34;12.566371;10;19.53442312;17.79712238;17.39814012
15.35;12.566371;10;19.53442312;17.81911353;17.41070649
15.36;12.566371;10;19.57212223;17.81911353;17.41698967
15.37;12.566371;10;19.57212223;17.84110468;17.41698967
15.38;12.566371;10;19.60039657;17.85681264;17.42641445
15.39;12.566371;10;19.63809568;17.85681264;17.42955604
15.4;12.566371;10;19.63809568;17.8756622;17.42955604
15.41;12.566371;10;19.6726532;17.88822857;17.43898082
15.42;12.566371;10;19.70406912;17.88822857;17.44212241
15.43;12.566371;10;19.70406912;17.90393653;17.44212241
15.44;12.566371;10;19.73862664;17.9165029;17.44526401
15.45;12.566371;10;19.73862664;17.9165029;17.44526401
15.46;12.566371;10;19.76690098;17.92906927;17.4484056
15.47;12.566371;10;19.7983169;17.94163564;17.45154719
15.48;12.566371;10;19.7983169;17.94163564;17.45154719
15.49;12.566371;10;19.82659124;17.95420202;17.45468878
15.5;12.566371;10;19.85800716;17.96362679;17.45468878
15.51;12.566371;10;19.85800716;17.96362679;17.45468878
15.52;12.566371;10;19.8862815;17.97305157;17.45468878
15.53;12.566371;10;19.92083902;17.97305157;17.45468878
15.54;12.566371;10;19.92083902;17.98247635;17.45468878
15.55;12.566371;10;19.94911335;17.99190113;17.45154719
15.56;12.566371;10;19.97738768;17.99190113;17.45154719
15.57;12.566371;10;19.97738768;17.99818431;17.45154719
15.58;12.566371;10;20.00880361;18.0044675;17.4484056
15.59;12.566371;10;20.03707794;18.0044675;17.4484056
15.6;12.566371;10;20.03707794;18.01075068;17.4484056
15.61;12.566371;10;20.06849387;18.01703387;17.4484056
15.62;12.566371;10;20.06849387;18.01703387;17.4484056
15.63;12.566371;10;20.09362661;18.02017546;17.4484056
15.64;12.566371;10;20.12504254;18.02645865;17.4484056
15.65;12.566371;10;20.12504254;18.02645865;17.4484056
15.66;12.566371;10;20.15331687;18.02960024;17.4484056
15.67;12.566371;10;20.18159121;18.03274183;17.4484056
15.68;12.566371;10;20.18159121;18.03274183;17.4484056
15.69;12.566371;10;20.20986554;18.03588342;17.4484056
15.7;12.566371;10;20.20986554;18.03588342;17.4484056
15.71;12.566371;10;20.23813987;18.03588342;17.4484056
15.72;12.566371;10;20.26641421;18.03902502;17.4484056
15.73;12.566371;10;20.26641421;18.03902502;17.4484056
15.74;12.566371;10;20.29468854;18.03902502;17.4484056
15.75;12.566371;10;20.31982128;18.03902502;17.4484056
15.76;12.566371;10;20.31982128;18.03902502;17.4484056
15.77;12.566371;10;20.34809562;18.03902502;17.4484056
15.78;12.566371;10;20.34809562;18.03902502;17.4484056
15.79;12.566371;10;20.37322836;18.03588342;17.4484056
15.8;12.566371;10;20.40150269;18.03588342;17.4484056
15.81;12.566371;10;20.40150269;18.03588342;17.4484056
15.82;12.566371;10;20.42663543;18.03588342;17.4484056
15.83;12.566371;10;20.45176817;18.03588342;17.4484056
15.84;12.566371;10;20.45176817;18.03588342;17.4484056
15.85;12.566371;10;20.48004251;18.03588342;17.4484056
15.86;12.566371;10;20.48004251;18.03588342;17.4484056
15.87;12.566371;10;20.50203366;18.03588342;17.4484056
15.88;12.566371;10;20.53030799;18.03588342;17.4484056
15.89;12.566371;10;20.53030799;18.03588342;17.4484056
15.9;12.566371;10;20.55544073;18.03588342;17.4484056
15.91;12.566371;10;20.57743188;18.03588342;17.4484056
15.92;12.566371;10;20.57743188;18.03588342;17.4484056
15.93;12.566371;10;20.60570621;18.03588342;17.4484056
15.94;12.566371;10;20.60570621;18.03588342;17.4484056
15.95;12.566371;10;20.62769736;18.03588342;17.4484056
15.96;12.566371;10;20.6528301;18.03588342;17.4484056
15.97;12.566371;10;20.6528301;18.03588342;17.4484056
15.98;12.566371;10;20.67796285;18.03588342;17.4484056
15.99;12.566371;10;20.69995399;18.03588342;17.4484056
16;12.566371;10;20.69995399;18.03588342;17.4484056
16.01;12.566371;10;20.72508674;18.03588342;17.4484056
16.02;12.566371;10;20.74393629;18.03588342;17.4484056
16.03;12.566371;10;20.74393629;18.03588342;17.4484056
16.04;12.566371;10;20.76906903;18.03588342;17.4484056
16.05;12.566371;10;20.76906903;18.03588342;17.4484056
16.06;12.566371;10;20.78791859;18.03588342;17.4484056
16.07;12.566371;10;20.81305133;18.03588342;17.4484056
16.08;12.566371;10;20.81305133;18.03588342;17.4484056
16.09;12.566371;10;20.83190089;18.03588342;17.4484056
16.1;12.566371;10;20.85703363;18.03588342;17.4484056
16.11;12.566371;10;20.85703363;18.03588342;17.4484056
16.12;12.566371;10;20.87902478;18.03588342;17.4484056
16.13;12.566371;10;20.89787433;18.03588342;17.4484056
16.14;12.566371;10;20.89787433;18.03588342;17.4484056
16.15;12.566371;10;20.92300707;18.03588342;17.4484056
16.16;12.566371;10;20.92300707;18.03588342;17.4484056
16.17;12.566371;10;20.94499822;18.03588342;17.4484056
16.18;12.566371;10;20.96698937;18.03588342;17.4484056
16.19;12.566371;10;20.96698937;18.03588342;17.4484056
16.2;12.566371;10;20.99212211;18.03588342;17.4484056
16.21;12.566371;10;21.01097167;18.03588342;17.4484056
16.22;12.566371;10;21.01097167;18.03588342;17.4484056
16.23;12.566371;10;21.03610441;18.03588342;17.4484056
16.24;12.566371;10;21.05181237;18.03588342;17.4484056
16.25;12.566371;10;21.05181237;18.03588342;17.4484056
16.26;12.566371;10;21.07380352;18.03588342;17.4484056
16.27;12.566371;10;21.07380352;18.03588342;17.4484056
16.28;12.566371;10;21.09265308;18.03588342;17.4484056
16.29;12.566371;10;21.11464422;18.03588342;17.4484056
16.3;12.566371;10;21.11464422;18.03588342;17.4484056
16.31;12.566371;10;21.13663537;18.03588342;17.4484056
16.32;12.566371;10;21.15862652;18.03588342;17.4484056
16.33;12.566371;10;21.15862652;18.03588342;17.4484056
16.34;12.566371;10;21.18061767;18.03588342;17.4484056
16.35;12.566371;10;21.19946723;18.03588342;17.4484056
16.36;12.566371;10;21.19946723;18.03588342;17.4484056
16.37;12.566371;10;21.22145837;18.03588342;17.4484056
16.38;12.566371;10;21.22145837;18.03588342;17.4484056
16.39;12.566371;10;21.24030793;18.03588342;17.4484056
16.4;12.566371;10;21.26229908;18.03588342;17.4484056
16.41;12.566371;10;21.26229908;18.03588342;17.4484056
16.42;12.566371;10;21.27800704;18.03588342;17.4484056
16.43;12.566371;10;21.29999819;18.03588342;17.4484056
16.44;12.566371;10;21.29999819;18.03588342;17.4484056
16.45;12.566371;10;21.31884775;18.03588342;17.4484056
16.46;12.566371;10;21.3408389;18.03588342;17.4484056
16.47;12.566371;10;21.3408389;18.03588342;17.4484056
16.48;12.566371;10;21.35968845;18.03588342;17.4484056
16.49;12.566371;10;21.37853801;18.03588342;17.4484056
16.5;12.566371;10;21.37853801;18.03588342;17.4484056
16.51;12.566371;10;21.40367075;18.03588342;17.4484056
16.52;12.566371;10;21.41937871;18.03588342;17.4484056
16.53;12.566371;10;21.41937871;18.03588342;17.4484056
16.54;12.566371;10;21.43822827;18.03588342;17.4484056
16.55;12.566371;10;21.43822827;18.03588342;17.4484056
16.56;12.566371;10;21.45707782;18.03588342;17.4484056
16.57;12.566371;10;21.47592738;18.03588342;17.4484056
16.58;12.566371;10;21.47592738;18.03588342;17.4484056
16.59;12.566371;10;21.49477694;18.03588342;17.4484056
16.6;12.566371;10;21.51676808;18.03588342;17.4484056
16.61;12.566371;10;21.51676808;18.03588342;17.4484056
16.62;12.566371;10;21.53561764;18.03588342;17.4484056
16.63;12.566371;10;21.5544672;18.03588342;17.4484056
16.64;12.566371;10;21.5544672;18.03588342;17.4484056
16.65;12.566371;10;21.57331675;18.03588342;17.4484056
16.66;12.566371;10;21.59216631;18.03588342;17.4484056
16.67;12.566371;10;21.59216631;18.03588342;17.4484056
16.68;12.566371;10;21.61415746;18.03588342;17.4484056
16.69;12.566371;10;21.61415746;18.03588342;17.4484056
16.7;12.566371;10;21.63300701;18.03588342;17.4484056
16.71;12.566371;10;21.65185657;18.03588342;17.4484056
16.72;12.566371;10;21.65185657;18.03588342;17.4484056
16.73;12.566371;10;21.67070612;18.03588342;17.4484056
16.74;12.566371;10;21.68955568;18.03588342;17.4484056
16.75;12.566371;10;21.68955568;18.03588342;17.4484056
16.76;12.566371;10;21.70526364;18.03588342;17.4484056
16.77;12.566371;10;21.72725479;18.03588342;17.4484056
16.78;12.566371;10;21.72725479;18.03588342;17.4484056
16.79;12.566371;10;21.74610435;18.03588342;17.4484056
16.8;12.566371;10;21.7649539;18.03588342;17.4484056
16.81;12.566371;10;21.7649539;18.03588342;17.4484056
16.82;12.566371;10;21.78380346;18.03588342;17.4484056
16.83;12.566371;10;21.78380346;18.03588342;17.4484056
16.84;12.566371;10;21.80265302;18.03588342;17.4484056
16.85;12.566371;10;21.82464416;18.03588342;17.4484056
16.86;12.566371;10;21.82464416;18.03588342;17.4484056
16.87;12.566371;10;21.84349372;18.03588342;17.4484056
16.88;12.566371;10;21.85920168;18.03588342;17.4484056
16.89;12.566371;10;21.85920168;18.03588342;17.4484056
16.9;12.566371;10;21.88119283;18.03588342;17.4484056
16.91;12.566371;10;21.8969008;18.03588342;17.4484056
16.92;12.566371;10;21.8969008;18.03588342;17.4484056
16.93;12.566371;10;21.91575035;18.03588342;17.4484056
16.94;12.566371;10;21.93459991;18.03588342;17.4484056
16.95;12.566371;10;21.93459991;18.03588342;17.4484056
16.96;12.566371;10;21.95973265;18.03588342;17.4484056
16.97;12.566371;10;21.95973265;18.03588342;17.4484056
16.98;12.566371;10;21.97544061;18.03588342;17.4484056
16.99;12.566371;10;21.99743176;18.03588342;17.4484056
17;12.566371;10;21.99743176;18.03588342;17.4484056
17.01;12.566371;10;22.01628132;18.03588342;17.4484056
17.02;12.566371;10;22.03513087;18.03588342;17.4484056
17.03;12.566371;10;22.03513087;18.03588342;17.4484056
17.04;12.566371;10;22.05398043;18.03588342;17.4484056
17.05;12.566371;10;22.06968839;18.03588342;17.4484056
17.06;12.566371;10;22.06968839;18.03588342;17.4484056
17.07;12.566371;10;22.09167954;18.03588342;17.4484056
17.08;12.566371;10;22.1073875;18.03588342;17.4484056
17.09;12.566371;10;22.1073875;18.03588342;17.4484056
17.1;12.566371;10;22.12623706;18.03588342;17.4484056
17.11;12.566371;10;22.14508662;18.03588342;17.4484056
17.12;12.566371;10;22.14508662;18.03588342;17.4484056
17.13;12.566371;10;22.16707776;18.03588342;17.4484056
17.14;12.566371;10;22.16707776;18.03588342;17.4484056
17.15;12.566371;10;22.18592732;18.03588342;17.4484056
17.16;12.566371;10;22.20477688;18.03588342;17.4484056
17.17;12.566371;10;22.20477688;18.03588342;17.4484056
17.18;12.566371;10;22.22362643;18.03588342;17.4484056
17.19;12.566371;10;22.22362643;18.03588342;17.4484056
17.2;12.566371;10;22.24247599;18.03588342;17.4484056
17.21;12.566371;10;22.26446714;18.03588342;17.45154719
17.22;12.566371;10;22.26446714;18.03588342;17.45154719
17.23;12.566371;10;22.28331669;18.03588342;17.4484056
17.24;12.566371;10;22.30216625;18.03588342;17.4484056
17.25;12.566371;10;22.30216625;18.03588342;17.4484056
17.26;12.566371;10;22.3210158;18.03588342;17.4484056
17.27;12.566371;10;22.33986536;18.03588342;17.4484056
17.28;12.566371;10;22.33986536;18.03588342;17.4484056
17.29;12.566371;10;22.35871492;18.03588342;17.4484056
17.3;12.566371;10;22.37442288;18.03588342;17.4484056
17.31;12.566371;10;22.37442288;18.03588342;17.4484056
17.32;12.566371;10;22.39327243;18.03588342;17.4484056
17.33;12.566371;10;22.41212199;18.03588342;17.4484056
17.34;12.566371;10;22.41212199;18.03588342;17.4484056
17.35;12.566371;10;22.43097155;18.03588342;17.4484056
17.36;12.566371;10;22.44667951;18.03588342;17.4484056
17.37;12.566371;10;22.44667951;18.03588342;17.4484056
17.38;12.566371;10;22.46552907;18.03588342;17.4484056
17.39;12.566371;10;22.48437862;18.03588342;17.4484056
17.4;12.566371;10;22.48437862;18.03588342;17.4484056
17.41;12.566371;10;22.50322818;18.03588342;17.4484056
17.42;12.566371;10;22.50322818;18.03588342;17.4484056
17.43;12.566371;10;22.52207773;18.03588342;17.4484056
17.44;12.566371;10;22.54406888;18.03588342;17.4484056
17.45;12.566371;10;22.54406888;18.03588342;17.4484056
17.46;12.566371;10;22.56291844;18.03588342;17.4484056
17.47;12.566371;10;22.58176799;18.03588342;17.4484056
17.48;12.566371;10;22.58176799;18.03588342;17.4484056
17.49;12.566371;10;22.60061755;18.03588342;17.4484056
17.5;12.566371;10;22.60061755;18.03588342;17.4484056
17.51;12.566371;10;22.61946711;18.03588342;17.4484056
17.52;12.566371;10;22.63831666;18.03588342;17.4484056
17.53;12.566371;10;22.63831666;18.03588342;17.4484056
17.54;12.566371;10;22.65716622;18.03588342;17.4484056
17.55;12.566371;10;22.67601577;18.03588342;17.4484056
17.56;12.566371;10;22.67601577;18.03588342;17.4484056
17.57;12.566371;10;22.69486533;18.03588342;17.4484056
17.58;12.566371;10;22.71057329;18.03588342;17.4484056
17.59;12.566371;10;22.71057329;18.03588342;17.4484056
17.6;12.566371;10;22.73256444;18.03588342;17.4484056
17.61;12.566371;10;22.73256444;18.03588342;17.4484056
17.62;12.566371;10;22.7482724;18.03588342;17.4484056
17.63;12.566371;10;22.76712196;18.03588342;17.4484056
17.64;12.566371;10;22.76712196;18.03588342;17.4484056
17.65;12.566371;10;22.78597152;18.03588342;17.4484056
17.66;12.566371;10;22.80167948;18.03588342;17.4484056
17.67;12.566371;10;22.80167948;18.03588342;17.4484056
17.68;12.566371;10;22.82052904;18.03588342;17.45154719
17.69;12.566371;10;22.83937859;18.03588342;17.4484056
17.7;12.566371;10;22.83937859;18.03588342;17.4484056
17.71;12.566371;10;22.85822815;18.03588342;17.4484056
17.72;12.566371;10;22.85822815;18.03588342;17.4484056
17.73;12.566371;10;22.8770777;18.03588342;17.4484056
17.74;12.566371;10;22.89592726;18.03588342;17.4484056
17.75;12.566371;10;22.89592726;18.03588342;17.4484056
17.76;12.566371;10;22.91163522;18.03588342;17.4484056
17.77;12.566371;10;22.93048478;18.03588342;17.4484056
17.78;12.566371;10;22.93048478;18.03588342;17.45154719
17.79;12.566371;10;22.94619274;18.03588342;17.45154719
17.8;12.566371;10;22.9650423;18.03588342;17.4484056
17.81;12.566371;10;22.9650423;18.03588342;17.4484056
17.82;12.566371;10;22.98075026;18.03588342;17.4484056
17.83;12.566371;10;22.99645822;18.03588342;17.4484056
17.84;12.566371;10;22.99645822;18.03588342;17.4484056
17.85;12.566371;10;23.01844937;18.03588342;17.4484056
17.86;12.566371;10;23.03101574;18.03588342;17.4484056
17.87;12.566371;10;23.03101574;18.03588342;17.4484056
17.88;12.566371;10;23.05300689;18.03588342;17.4484056
17.89;12.566371;10;23.05300689;18.03588342;17.4484056
17.9;12.566371;10;23.06557326;18.03588342;17.4484056
17.91;12.566371;10;23.08442282;18.03588342;17.45154719
17.92;12.566371;10;23.08442282;18.03588342;17.45154719
17.93;12.566371;10;23.10013078;18.03588342;17.4484056
17.94;12.566371;10;23.11583875;18.03588342;17.4484056
17.95;12.566371;10;23.11583875;18.03588342;17.4484056
17.96;12.566371;10;23.1346883;18.03588342;17.4484056
17.97;12.566371;10;23.1346883;18.03588342;17.4484056
17.98;12.566371;10;23.15039626;18.03588342;17.4484056
17.99;12.566371;10;23.16610423;18.03588342;17.4484056
18;12.566371;0;23.16610423;18.03588342;17.4484056
18.01;12.566371;0;23.18495378;18.03588342;17.4484056
18.02;12.566371;0;23.18809538;18.03588342;17.4484056
18.03;12.566371;0;23.18809538;18.02645865;17.4484056
18.04;12.566371;0;23.19437856;18.02645865;17.43898082
18.05;12.566371;0;23.19123697;18.01389228;17.42955604
18.06;12.566371;0;23.19123697;17.99818431;17.42955604
18.07;12.566371;0;23.1786706;17.99818431;17.41384808
18.08;12.566371;0;23.1786706;17.97305157;17.38871534
18.09;12.566371;0;23.16610423;17.94791883;17.38871534
18.1;12.566371;0;23.14725467;17.94791883;17.360441
18.11;12.566371;0;23.14725467;17.91336131;17.32902508
18.12;12.566371;0;23.12212193;17.91336131;17.32902508
18.13;12.566371;0;23.10013078;17.88194538;17.29132597
18.14;12.566371;0;23.10013078;17.84424627;17.25362685
18.15;12.566371;0;23.07185645;17.84424627;17.25362685
18.16;12.566371;0;23.07185645;17.80968875;17.21278615
18.17;12.566371;0;23.04672371;17.77198964;17.21278615
18.18;12.566371;0;23.02473256;17.77198964;17.17822863
18.19;12.566371;0;23.02473256;17.74057371;17.14052952
18.2;12.566371;0;22.99959982;17.7060162;17.14052952
18.21;12.566371;0;22.98075026;17.7060162;17.105972
18.22;12.566371;0;22.98075026;17.67460027;17.07455607
18.23;12.566371;0;22.95561752;17.64318434;17.07455607
18.24;12.566371;0;22.93362637;17.64318434;17.03999855
18.25;12.566371;0;22.93362637;17.61491001;17.01172422
18.26;12.566371;0;22.90849363;17.58663567;17.01172422
18.27;12.566371;0;22.88336089;17.58663567;16.9771667
18.28;12.566371;0;22.88336089;17.55521975;16.94889237
18.29;12.566371;0;22.85508655;17.52694541;16.94889237
18.3;12.566371;0;22.85508655;17.52694541;16.91119325
18.31;12.566371;0;22.82052904;17.4892463;16.87663574
18.32;12.566371;0;22.7922547;17.45154719;16.87663574
18.33;12.566371;0;22.7922547;17.45154719;16.83265344
18.34;12.566371;0;22.7482724;17.4044233;16.78867114
18.35;12.566371;0;22.71057329;17.4044233;16.78867114
18.36;12.566371;0;22.71057329;17.35729941;16.73840566
18.37;12.566371;0;22.66030781;17.30075074;16.68814018
18.38;12.566371;0;22.66030781;17.30075074;16.68814018
18.39;12.566371;0;22.61004233;17.24106048;16.62844992
18.4;12.566371;0;22.55663525;17.18451182;16.57190125
18.41;12.566371;0;22.51265296;17.18451182;16.57190125
18.42;12.566371;0;22.51265296;17.12167996;16.50906939
18.43;12.566371;0;22.4529627;17.06513129;16.44937913
18.44;12.566371;0;22.40583881;17.06513129;16.44937913
18.45;12.566371;0;22.40583881;17.00229944;16.38340569
18.46;12.566371;0;22.33986536;16.94575077;16.32685702
18.47;12.566371;0;22.33986536;16.94575077;16.32685702
18.48;12.566371;0;22.29274147;16.87663574;16.26088357
