Zeit [s];y_1Modell;y_1Ref;y_2Modell;y_2Ref;a;b;c;d;e;f;g;h
Winkel [rad];-;--;-;--;-;--;-;--;-;--;-;--
0;1;1;1;1;1;1;1;1;1;1;1;1
0;1d56e9;1d56e9;046be1;046be1;007ed8;007ed8;008fcf;008fcf;009ec5;009ec5;00adba;00adba
22.99;2.865057147;0.015707963;5.731397133;2.453583862;8.5970957;6.195220713;11.46279427;11.35999904;14.32849283;15.30583941;17.1941914;20.46174735
23;2.866337697;0.015707963;5.733944548;2.453583862;8.600916823;6.195220713;11.4678891;11.35999904;14.33486137;15.31840578;17.20183365;20.48059691
23.01;2.867604586;0.015707963;5.736464783;2.453583862;8.604697175;6.195220713;11.47292957;11.35842824;14.34116196;15.32783056;17.20939435;20.50258806
23.02;2.868857956;0.015707963;5.738958124;2.453583862;8.608437187;6.195220713;11.47791625;11.35685744;14.34739531;15.33725533;17.21687437;20.5245792
23.03;2.870097951;0.015707963;5.741424857;2.453583862;8.612137285;6.195220713;11.48284971;11.35528665;14.35356214;15.34825091;17.22427457;20.56227832
23.04;2.871324712;0.015707963;5.743865265;2.453583862;8.615797898;6.195220713;11.48773053;11.35371585;14.35966316;15.35924648;17.2315958;20.59997743
23.05;2.872538383;0.015707963;5.746279633;2.453583862;8.619419449;6.195220713;11.49255927;11.35371585;14.36569908;15.37966684;17.2388389;20.61882698
23.06;2.873739103;0.015707963;5.748668241;2.453583862;8.623002361;6.195220713;11.49733648;11.35371585;14.3716706;15.40008719;17.24600472;20.63767654
23.07;2.874927014;0.015707963;5.751031369;2.453583862;8.626547053;6.195220713;11.50206274;11.35371585;14.37757842;15.40951197;17.25309411;20.6549553
23.08;2.876102254;0.015707963;5.753369293;2.453583862;8.63005394;6.195220713;11.50673859;11.35371585;14.38342323;15.41893674;17.26010788;20.67223406
23.09;2.877264961;0.015707963;5.755682288;2.453583862;8.633523432;6.195220713;11.51136458;11.35371585;14.38920572;15.42679073;17.26704686;20.69108362
23.1;2.878415272;0.015707963;5.757970624;2.453583862;8.636955936;6.195220713;11.51594125;11.35371585;14.39492656;15.43464471;17.27391187;20.70993317
23.11;2.879553319;0.015707963;5.760234567;2.453583862;8.640351851;6.195220713;11.52046913;11.35371585;14.40058642;15.44406949;17.2807037;20.74291989
23.12;2.880679237;0.015707963;5.762474382;2.453583862;8.643711573;6.195220713;11.52494876;11.35371585;14.40618596;15.45349426;17.28742315;20.77590662
23.13;2.881793156;0.015707963;5.764690328;2.453583862;8.647035492;6.195220713;11.52938066;11.35371585;14.41172582;15.46920223;17.29407098;20.79318538
23.14;2.882895205;0.015707963;5.766882662;2.453583862;8.650323993;6.195220713;11.53376532;11.35371585;14.41720665;15.48491019;17.30064799;20.81046414
23.15;2.883985511;0.015707963;5.769051636;2.453583862;8.653577454;6.195220713;11.53810327;11.35371585;14.42262909;15.49119337;17.30715491;20.8246013
23.16;2.885064199;0.015707963;5.771197499;2.453583862;8.656796248;6.195220713;11.542395;11.35371585;14.42799375;15.49747656;17.3135925;20.83873847
23.17;2.886131394;0.015707963;5.773320498;2.453583862;8.659980746;6.195220713;11.546641;11.35371585;14.43330124;15.50375975;17.31996149;20.85601723
23.18;2.887187218;0.015707963;5.775420875;2.453583862;8.663131312;6.195220713;11.55084175;11.35371585;14.43855219;15.51004293;17.32626262;20.87329599
23.19;2.888231791;0.015707963;5.77749887;2.453583862;8.666248305;6.195220713;11.55499774;11.35371585;14.44374718;15.5226093;17.33249661;20.90157032
23.2;2.889265233;0.015707963;5.779554721;2.453583862;8.669332082;6.195220713;11.55910944;11.35371585;14.4488868;15.53517567;17.33866416;20.92984466
23.21;2.890287662;0.015707963;5.781588662;2.453583862;8.672382993;6.195220713;11.56317732;11.35371585;14.45397165;15.54302965;17.34476599;20.94555262
23.22;2.891299194;0.015707963;5.783600925;2.453583862;8.675401388;6.195220713;11.56720185;11.35371585;14.45900231;15.55088364;17.35080278;20.96126058
23.23;2.892299944;0.015707963;5.78559174;2.453583862;8.67838761;6.195220713;11.57118348;11.35371585;14.46397935;15.55559602;17.35677522;20.97382695
23.24;2.893290027;0.015707963;5.787561334;2.453583862;8.681342001;6.195220713;11.57512267;11.35371585;14.46890333;15.56030841;17.362684;20.98639332
23.25;2.894269557;0.015707963;5.789509932;2.453583862;8.684264898;6.195220713;11.57901986;11.35371585;14.47377483;15.5665916;17.3685298;21.00210129
23.26;2.895238644;0.015707963;5.791437758;2.453583862;8.687156637;6.195220713;11.58287552;11.35371585;14.47859439;15.57287478;17.37431327;21.01780925
23.27;2.896197401;0.015707963;5.793345032;2.453583862;8.690017548;6.195220713;11.58669006;11.35371585;14.48336258;15.57915797;17.3800351;21.04294199
23.28;2.897145937;0.015707963;5.795231973;2.453583862;8.69284796;6.195220713;11.59046395;11.35371585;14.48807993;15.58544115;17.38569592;21.06807473
23.29;2.89808436;0.015707963;5.797098798;2.453583862;8.695648197;6.195220713;11.5941976;11.35371585;14.492747;15.59486593;17.39129639;21.0806411
23.3;2.89901278;0.015707963;5.798945722;2.453583862;8.698418583;6.195220713;11.59789144;11.35371585;14.4973643;15.60429071;17.39683717;21.09320747
23.31;2.899931301;0.015707963;5.800772956;2.453583862;8.701159434;6.195220713;11.60154591;11.35371585;14.50193239;15.6090031;17.40231887;21.10420305
23.32;2.900840031;0.015707963;5.802580711;2.453583862;8.703871066;6.195220713;11.60516142;11.35371585;14.50645178;15.61371549;17.40774213;21.11519862
23.33;2.901739074;0.015707963;5.804369195;2.453583862;8.706553793;6.195220713;11.60873839;11.35371585;14.51092299;15.61685708;17.41310759;21.12776499
23.34;2.902628533;0.015707963;5.806138614;2.453583862;8.709207921;6.195220713;11.61227723;11.35371585;14.51534654;15.61999867;17.41841584;21.14033136
23.35;2.90350851;0.015707963;5.807889172;2.453583862;8.711833758;6.195220713;11.61577834;11.35371585;14.51972293;15.62628186;17.42366752;21.16075172
23.36;2.904379107;0.015707963;5.809621069;2.453583862;8.714431604;6.195220713;11.61924214;11.35371585;14.52405267;15.63256504;17.42886321;21.18117207
23.37;2.905240424;0.015707963;5.811334506;2.453583862;8.717001759;6.195220713;11.62266901;11.35371585;14.52833627;15.63570664;17.43400352;21.19373844
23.38;2.90609256;0.015707963;5.813029679;2.453583862;8.719544519;6.195220713;11.62605936;11.35371585;14.5325742;15.63884823;17.43908904;21.20630481
23.39;2.906935613;0.015707963;5.814706784;2.453583862;8.722060176;6.195220713;11.62941357;11.35371585;14.53676696;15.64041903;17.44412035;21.21415879
23.4;2.907769681;0.015707963;5.816366012;2.453583862;8.724549018;6.195220713;11.63273202;11.35371585;14.54091503;15.64198982;17.44909804;21.22201277
23.41;2.908594858;0.015707963;5.818007555;2.453583862;8.727011332;6.195220713;11.63601511;11.35371585;14.54501889;15.64356062;17.45402266;21.23300835
23.42;2.909411239;0.015707963;5.819631601;2.453583862;8.729447401;6.195220713;11.6392632;11.35371585;14.549079;15.64513141;17.4588948;21.24400392
23.43;2.910218919;0.015707963;5.821238336;2.453583862;8.731857505;6.195220713;11.64247667;11.35371585;14.55309584;15.64670221;17.46371501;21.26128268
23.44;2.91101799;0.015707963;5.822827946;2.453583862;8.734241919;6.195220713;11.64565589;11.35371585;14.55706986;15.64827301;17.46848384;21.27856144
23.45;2.911808544;0.015707963;5.824400612;2.453583862;8.736600918;6.195220713;11.64880122;11.35371585;14.56100153;15.6498438;17.47320184;21.28798622
23.46;2.912590671;0.015707963;5.825956515;2.453583862;8.738934772;6.195220713;11.65191303;11.35371585;14.56489129;15.6514146;17.47786954;21.297411
23.47;2.913364462;0.015707963;5.827495833;2.453583862;8.74124375;6.195220713;11.65499167;11.35371585;14.56873958;15.6514146;17.4824875;21.30526498
23.48;2.914130004;0.015707963;5.829018743;2.453583862;8.743528115;6.195220713;11.65803749;11.35371585;14.57254686;15.6514146;17.48705623;21.31311896
23.49;2.914887387;0.015707963;5.830525421;2.453583862;8.745788131;6.195220713;11.66105084;11.35371585;14.57631355;15.6514146;17.49157626;21.32097294
23.5;2.915636696;0.015707963;5.832016038;2.453583862;8.748024057;6.195220713;11.66403208;11.35371585;14.5800401;15.6514146;17.49604811;21.32882692
23.51;2.916378018;0.015707963;5.833490766;2.452013066;8.750236149;6.195220713;11.66698153;11.35371585;14.58372692;15.6514146;17.5004723;21.34296409
23.52;2.917111438;0.015707963;5.834949775;2.45044227;8.752424662;6.195220713;11.66989955;11.35371585;14.58737444;15.6514146;17.50484932;21.35710126
23.53;2.91783704;0.015707963;5.836393231;2.45044227;8.754589846;6.195220713;11.67278646;11.35371585;14.59098308;15.6514146;17.50917969;21.36495524
23.54;2.918554908;0.015707963;5.8378213;2.45044227;8.756731951;6.195220713;11.6756426;11.35371585;14.59455325;15.6514146;17.5134639;21.37280922
23.55;2.919265124;0.015707963;5.839234148;2.452013066;8.758851221;6.195220713;11.6784683;11.35371585;14.59808537;15.6498438;17.51770244;21.37752161
23.56;2.919967769;0.015707963;5.840631935;2.453583862;8.760947902;6.195220713;11.68126387;11.35371585;14.60157984;15.64827301;17.5218958;21.382234
23.57;2.920662924;0.015707963;5.842014822;2.453583862;8.763022233;6.195220713;11.68402964;11.35371585;14.60503706;15.6498438;17.52604447;21.38851718
23.58;2.92135067;0.015707963;5.843382969;2.453583862;8.765074453;6.195220713;11.68676594;11.35371585;14.60845742;15.6514146;17.53014891;21.39480037
23.59;2.922031084;0.015707963;5.844736532;2.453583862;8.767104798;6.195220713;11.68947306;11.35371585;14.61184133;15.6498438;17.5342096;21.40579594
23.6;2.922704245;0.015707963;5.846075667;2.453583862;8.7691135;6.195220713;11.69215133;11.35371585;14.61518917;15.64827301;17.538227;21.41679152
23.61;2.923370232;0.015707963;5.847400527;2.453583862;8.771100791;6.195220713;11.69480105;11.35371585;14.61850132;15.64827301;17.54220158;21.42150391
23.62;2.924029119;0.015707963;5.848711266;2.453583862;8.773066898;6.195220713;11.69742253;11.35371585;14.62177816;15.64827301;17.5461338;21.4262163
23.63;2.924680983;0.015707963;5.850008033;2.453583862;8.775012049;6.195220713;11.70001607;11.35371585;14.62502008;15.6498438;17.5500241;21.43092869
23.64;2.925325898;0.015707963;5.851290977;2.453583862;8.776936465;6.195220713;11.70258195;11.35371585;14.62822744;15.6514146;17.55387293;21.43564107
23.65;2.925963939;0.015707963;5.852560246;2.453583862;8.778840369;6.195220713;11.70512049;11.35371585;14.63140061;15.6514146;17.55768074;21.44035346
23.66;2.926595179;0.015707963;5.853815986;2.453583862;8.780723978;6.195220713;11.70763197;11.35371585;14.63453996;15.6514146;17.56144796;21.44506585
23.67;2.927219691;0.015707963;5.85505834;2.453583862;8.78258751;6.195220713;11.71011668;11.35371585;14.63764585;15.6514146;17.56517502;21.45134904
23.68;2.927837546;0.015707963;5.856287452;2.453583862;8.784431178;6.195220713;11.7125749;11.35371585;14.64071863;15.6514146;17.56886236;21.45763222
23.69;2.928448814;0.015707963;5.857503462;2.453583862;8.786255193;6.195220713;11.71500692;11.35371585;14.64375866;15.6514146;17.57251039;21.46077382
23.7;2.929053568;0.015707963;5.858706511;2.453583862;8.788059766;6.195220713;11.71741302;11.35371585;14.64676628;15.6514146;17.57611953;21.46391541
23.71;2.929651875;0.015707963;5.859896736;2.453583862;8.789845104;6.195220713;11.71979347;11.35371585;14.64974184;15.6514146;17.57969021;21.4654862
23.72;2.930243804;0.015707963;5.861074274;2.453583862;8.791611411;6.195220713;11.72214855;11.35371585;14.65268568;15.6514146;17.58322282;21.467057
23.73;2.930829424;0.015707963;5.86223926;2.453583862;8.793358891;6.195220713;11.72447852;11.35371585;14.65559815;15.6514146;17.58671778;21.47019859
23.74;2.931408802;0.015707963;5.863391829;2.453583862;8.795087743;6.195220713;11.72678366;11.35371585;14.65847957;15.6514146;17.59017549;21.47334019
23.75;2.931982003;0.015707963;5.864532112;2.453583862;8.796798168;6.195220713;11.72906422;11.35371585;14.66133028;15.6514146;17.59359634;21.47491098
23.76;2.932549095;0.015707963;5.86566024;2.453583862;8.79849036;6.195220713;11.73132048;11.35371585;14.6641506;15.6514146;17.59698072;21.47648178
23.77;2.933110142;0.015707963;5.866776343;2.453583862;8.800164515;6.195220713;11.73355269;11.35371585;14.66694086;15.6514146;17.60032903;21.47805257
23.78;2.933665209;0.015707963;5.867880549;2.453583862;8.801820824;6.195220713;11.7357611;11.35371585;14.66970137;15.6514146;17.60364165;21.47962337
23.79;2.934214359;0.015707963;5.868972986;2.453583862;8.803459478;6.195220713;11.73794597;11.35371585;14.67243246;15.6498438;17.60691896;21.47962337
23.8;2.934757656;0.015707963;5.870053777;2.453583862;8.805080666;6.195220713;11.74010755;11.35371585;14.67513444;15.64827301;17.61016133;21.47962337
23.81;2.935295161;0.015707963;5.871123048;2.453583862;8.806684572;6.195220713;11.7422461;11.35371585;14.67780762;15.6498438;17.61336914;21.48119417
23.82;2.935826937;0.015707963;5.872180921;2.453583862;8.808271382;6.195220713;11.74436184;11.35371585;14.6804523;15.6514146;17.61654276;21.48276496
23.83;2.936353045;0.015707963;5.873227519;2.453583862;8.809841278;6.195220713;11.74645504;11.35371585;14.6830688;15.6514146;17.61968256;21.48119417
23.84;2.936873544;0.015707963;5.87426296;2.453583862;8.81139444;6.195220713;11.74852592;11.35371585;14.6856574;15.6514146;17.62278888;21.47962337
23.85;2.937388496;0.015707963;5.875287364;2.453583862;8.812931046;6.195220713;11.75057473;11.35371585;14.68821841;15.6498438;17.62586209;21.47962337
23.86;2.937897958;0.015707963;5.876300848;2.453583862;8.814451272;6.195220713;11.7526017;11.35371585;14.69075212;15.64827301;17.62890254;21.47962337
23.87;2.93840199;0.015707963;5.87730353;2.453583862;8.815955295;6.195220713;11.75460706;11.35371585;14.69325882;15.6498438;17.63191059;21.47962337
23.88;2.938900649;0.015707963;5.878295524;2.453583862;8.817443285;6.195220713;11.75659105;11.35371585;14.69573881;15.6514146;17.63488657;21.47962337
23.89;2.939393993;0.015707963;5.879276943;2.453583862;8.818915415;6.195220713;11.75855389;11.35371585;14.69819236;15.6498438;17.63783083;21.47962337
23.9;2.939882078;0.015707963;5.880247902;2.453583862;8.820371852;6.195220713;11.7604958;11.35371585;14.70061975;15.64827301;17.6407437;21.47962337
23.91;2.940364961;0.015707963;5.88120851;2.453583862;8.821812766;6.195220713;11.76241702;11.35371585;14.70302128;15.6498438;17.64362553;21.47805257
23.92;2.940842696;0.015707963;5.88215888;2.453583862;8.823238319;6.195220713;11.76431776;11.35371585;14.7053972;15.6514146;17.64647664;21.47648178
23.93;2.941315339;0.015707963;5.883099119;2.453583862;8.824648678;6.195220713;11.76619824;11.35371585;14.7077478;15.6514146;17.64929736;21.47648178
23.94;2.941782944;0.015707963;5.884029335;2.453583862;8.826044003;6.195220713;11.76805867;11.35371585;14.71007334;15.6514146;17.65208801;21.47648178
23.95;2.942245565;0.015707963;5.884949637;2.453583862;8.827424455;6.195220713;11.76989927;11.35371585;14.71237409;15.6514146;17.65484891;21.47648178
23.96;2.942703254;0.015707963;5.885860128;2.453583862;8.828790192;6.195220713;11.77172026;11.35371585;14.71465032;15.6514146;17.65758038;21.47648178
23.97;2.943156065;0.015707963;5.886760914;2.453583862;8.830141372;6.195220713;11.77352183;11.35371585;14.71690229;15.6514146;17.66028274;21.47648178
23.98;2.943604049;0.015707963;5.887652099;2.453583862;8.831478149;6.195220713;11.7753042;11.35371585;14.71913025;15.6514146;17.6629563;21.47648178
23.99;2.944047258;0.015707963;5.888533784;2.453583862;8.832800676;6.195220713;11.77706757;11.35371585;14.72133446;15.6514146;17.66560135;21.47648178
24;2.944485743;0.015707963;5.889406071;2.453583862;8.834109107;6.195220713;11.77881214;11.35371585;14.72351518;15.6514146;17.66821821;21.47648178
24.01;2.944919554;0.015707963;5.89026906;2.453583862;8.83540359;6.195220713;11.78053812;11.35371585;14.72567265;15.6514146;17.67080718;21.47648178
24.02;2.94534874;0.015707963;5.89112285;2.453583862;8.836684276;6.195220713;11.7822457;11.35371585;14.72780713;15.6514146;17.67336855;21.47648178
24.03;2.945773352;0.015707963;5.89196754;2.453583862;8.83795131;6.195220713;11.78393508;11.35371585;14.72991885;15.6514146;17.67590262;21.47648178
24.04;2.946193438;0.015707963;5.892803225;2.453583862;8.839204838;6.195220713;11.78560645;11.35371585;14.73200806;15.6514146;17.67840968;21.47648178
24.05;2.946609045;0.015707963;5.893630003;2.453583862;8.840445005;6.195220713;11.78726001;11.35371585;14.73407501;15.6514146;17.68089001;21.47648178
24.06;2.947020223;0.015707963;5.894447968;2.453583862;8.841671952;6.195220713;11.78889594;11.35371585;14.73611992;15.6514146;17.6833439;21.47648178
24.07;2.947427018;0.015707963;5.895257214;2.453583862;8.842885821;6.195220713;11.79051443;11.35371585;14.73814303;15.6514146;17.68577164;21.47648178
24.08;2.947829477;0.015707963;5.896057834;2.453583862;8.844086751;6.195220713;11.79211567;11.35371585;14.74014458;15.6514146;17.6881735;21.47648178
24.09;2.948227646;0.015707963;5.89684992;2.453583862;8.845274879;6.195220713;11.79369984;11.35371585;14.7421248;15.6514146;17.69054976;21.47648178
24.1;2.94862157;0.015707963;5.897633562;2.453583862;8.846450343;6.195220713;11.79526712;11.35371585;14.74408391;15.6514146;17.69290069;21.47648178
24.11;2.949011296;0.015707963;5.898408852;2.453583862;8.847613278;6.195220713;11.7968177;11.35371585;14.74602213;15.6514146;17.69522656;21.47648178
24.12;2.949396867;0.015707963;5.899175878;2.453583862;8.848763816;6.195220713;11.79835176;11.35371585;14.74793969;15.6514146;17.69752763;21.47648178
24.13;2.949778329;0.015707963;5.899934727;2.453583862;8.849902091;6.195220713;11.79986945;11.35371585;14.74983682;15.6514146;17.69980418;21.47648178
24.14;2.950155724;0.015707963;5.900685488;2.453583862;8.851028232;6.195220713;11.80137098;11.35371585;14.75171372;15.6514146;17.70205646;21.47648178
24.15;2.950529097;0.015707963;5.901428246;2.453583862;8.85214237;6.195220713;11.80285649;11.35371585;14.75357062;15.6514146;17.70428474;21.47648178
24.16;2.95089849;0.015707963;5.902163087;2.453583862;8.853244631;6.195220713;11.80432617;11.35371585;14.75540772;15.6514146;17.70648926;21.47648178
24.17;2.951263945;0.015707963;5.902890096;2.453583862;8.854335143;6.195220713;11.80578019;11.35371585;14.75722524;15.6514146;17.70867029;21.47648178
24.18;2.951625505;0.015707963;5.903609354;2.453583862;8.855414031;6.195220713;11.80721871;11.35371585;14.75902339;15.6514146;17.71082806;21.47648178
24.19;2.951983211;0.015707963;5.904320946;2.453583862;8.856481419;6.195220713;11.80864189;11.35371585;14.76080237;15.6514146;17.71296284;21.47648178
24.2;2.952337103;0.015707963;5.905024953;2.453583862;8.857537429;6.195220713;11.81004991;11.35371585;14.76256238;15.6514146;17.71507486;21.47648178
24.21;2.952687224;0.015707963;5.905721456;2.453583862;8.858582183;6.195220713;11.81144291;11.35371585;14.76430364;15.6514146;17.71716437;21.47648178
